Epoch,Train_Loss,CE_Loss,Dice_Loss,Focal_Loss,Val_Loss,Mean_IoU,IoU_Trees,IoU_Lush_Bushes,IoU_Dry_Grass,IoU_Dry_Bushes,IoU_Ground_Clutter,IoU_Flowers,IoU_Logs,IoU_Rocks,IoU_Landscape,IoU_Sky
1.0,2.162424299433515,3.9179383921456505,0.86476334816926,1.1193996317319936,0.8298857435584068,0.40905389189720154,0.2667178213596344,0.5872690677642822,0.1713571548461914,0.38083839416503906,0.2205159217119217,0.5258968472480774,0.42143914103507996,0.43376901745796204,0.4363253116607666,0.6464101672172546
2.0,1.8931183319825393,3.462595588844139,0.8205136098228134,0.8730865691508447,0.8121456600725651,0.3909956216812134,0.3338389992713928,0.6179160475730896,0.3057885766029358,0.43290889263153076,0.12759362161159515,0.5448580384254456,0.21489979326725006,0.4449748992919922,0.2882029712200165,0.5989742279052734
